"Date";"Shift";"Sampling_time";"yard_bal";"crush";"imb_wtr";"imb_temp";"mixj_ds";"mixj_rs";"mol_ds";"mol_rs";"fcake_ds";"fcake_rs";"qty_dsl";"mesh_dsl";"bagtemp_dsl";"qty_dsm";"mesh_dsm";"bagtemp_dsm";"qty_dss";"mesh_dss";"bagtemp_dss";"qty_rsl";"mesh_rsl";"bagtemp_rsl";"qty_rsm";"mesh_rsm";"bagtemp_rsm";"qty_rss";"mesh_rss";"bagtemp_rss";"qty_p20";"bagtemp_p20";"qty_p30";"bagtemp_p30";"qty_p40";"bagtemp_p40";"FBDInlet_TempDS";"FBDInlet_MoistDS";"FBDOutlet_TempDS";"FBDOutlet_MoistDS";"Hopper_TempDS";"Hopper_MoistDS";"FBDInlet_TempRS";"FBDInlet_MoistRS";"FBDOutlet_TempRS";"FBDOutlet_MoistRS";"Hopper_TempRS";"Hopper_MoistRS";"RSDInlet_Temp";"RSDInlet_Moist";"RSDOutlet_Temp";"RSDOutlet_Moist";"timestamp"
"2024-03-07";"C";"7-8 AM";33100.0;97200.0;39460.0;76.0;54646.0;53314.0;4000.0;3380.0;1771.0;1728.0;325.0;90.0;38.0;4475.0;97.0;38.0;915.0;95.0;35.0;625.0;99.0;35.0;3389.0;94.0;38.0;700.0;85.0;38.0;165.0;29.0;120.0;31.0;199.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-08 09:46:01"
"2024-03-08";"C";"7-8 AM";32200.0;98000.0;76.0;40010.0;55617.0;53393.0;3760.0;2015.0;1800.0;1728.0;505.0;98.0;37.0;4525.0;96.0;38.0;530.0;94.0;33.0;780.0;98.0;37.0;3755.0;97.0;39.0;780.0;79.0;38.0;100.0;29.0;225.0;29.0;320.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-09 09:23:57"
"2024-03-09";"C";"7-8 AM";29200.0;97000.0;39540.0;75.0;54794.0;53676.0;3080.0;1820.0;1764.0;1728.0;317.0;98.49;35.0;4205.0;97.83;37.0;398.0;97.91;36.0;571.0;98.8;36.0;3877.0;96.16;38.0;895.0;83.02;38.0;55.0;29.0;175.0;30.0;309.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-10 09:22:55"
"2024-03-10";"C";"12-1 AM";25000.0;99500.0;40640.0;75.0;55879.0;55321.0;3160.0;2145.0;1800.0;1782.0;365.0;91.47;37.0;4318.0;96.97;37.0;392.0;98.05;36.0;590.0;98.29;39.0;3798.0;95.22;38.0;1020.0;81.3;38.0;180.0;37.0;130.0;38.0;387.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-11 09:25:30"
"2024-03-11";"C";"7-8 AM";8000.0;97600.0;40600.0;76.8;54829.0;54381.0;3000.0;2210.0;1764.0;1750.0;205.0;93.93;35.0;4090.0;96.57;37.0;325.0;92.77;35.0;665.0;98.76;36.0;3631.0;92.9;38.0;1095.0;72.6;38.0;175.0;36.0;107.0;37.0;402.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-12 09:33:07"
"2024-03-12";"A";"8-9 AM";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-13 09:54:45"
"2024-03-12";"A";"8-9 AM";8200.0;89300.0;37370.0;77.0;50165.0;49385.0;3480.0;2145.0;1620.0;1595.0;515.0;95.27;36.0;4290.0;97.21;37.0;140.0;89.42;34.0;640.0;97.79;36.0;3680.0;96.37;38.0;877.0;84.44;39.0;169.0;37.0;189.0;37.0;345.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-13 10:03:01"
"2024-03-13";"C";"12-1 AM";4000.0;94500.0;39110.0;76.5;53328.0;51662.0;3320.0;2210.0;1728.0;1674.0;505.0;94.4;38.0;4072.0;96.52;40.0;763.0;97.76;36.0;700.0;98.82;37.0;3655.0;96.09;39.0;997.0;86.73;40.0;120.0;38.0;115.0;37.0;38.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-14 09:18:30"
"2024-03-14";"A";"8-9 AM";8100.0;93800.0;39110.0;76.0;53941.0;51469.0;3280.0;2080.0;1728.0;1649.0;250.0;92.87;37.0;4490.0;96.08;37.0;430.0;97.24;37.0;585.0;99.06;37.0;3110.0;95.95;38.0;983.0;81.69;38.0;211.0;38.0;155.0;37.0;536.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-15 09:37:22"
"2024-03-15";"A";"8-9 AM";14100.0;98000.0;42150.0;75.0;56796.0;54524.0;2680.0;2275.0;1800.0;1728.0;345.0;98.24;35.0;4360.0;96.4;37.0;495.0;98.34;37.0;600.0;98.7;36.0;3403.0;95.54;38.0;1120.0;87.82;38.0;160.0;37.0;130.0;38.0;297.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-16 11:33:00"
"2024-03-16";"C";"7-8 AM";19300.0;98100.0;42400.0;75.0;56677.0;54523.0;3960.0;1950.0;1800.0;1732.0;580.0;94.0;37.0;4083.0;96.0;40.0;437.0;94.0;35.0;791.0;98.0;37.0;3290.0;97.0;40.0;953.0;79.0;39.0;242.0;38.0;200.0;37.0;324.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-17 09:06:33"
"2024-03-17";"C";"12-1 AM";31600.0;96300.0;42050.0;75.0;55869.0;53931.0;3960.0;2210.0;1764.0;1703.0;327.0;94.0;35.0;4578.0;97.0;40.0;605.0;99.0;35.0;938.0;95.0;40.0;3383.0;98.0;37.0;825.0;87.0;40.0;180.0;37.0;148.0;38.0;616.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-18 09:14:37"
"2024-03-18";"C";"7-8 AM";36600.0;96000.0;42120.0;76.0;55947.0;53663.0;3480.0;2145.0;1764.0;1692.0;376.0;88.0;35.0;4280.0;97.0;38.0;403.0;96.0;35.0;697.0;98.0;36.0;3538.0;95.0;39.0;964.0;85.0;39.0;70.0;35.0;50.0;35.0;305.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-19 09:31:38"
"2024-03-19";"C";"7-8 AM";37600.0;98700.0;43150.0;76.0;56986.0;55504.0;4560.0;2145.0;1800.0;1753.0;335.0;92.0;36.0;4240.0;96.0;38.0;487.0;97.0;35.0;625.0;99.0;36.0;3345.0;95.0;40.0;928.0;87.0;39.0;138.0;37.0;186.0;36.0;465.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-20 09:09:21"
"2024-03-20";"C";"7-8 AM";37800.0;98205.0;42620.0;74.0;59203.0;51347.0;3800.0;2275.0;1872.0;1624.0;382.0;92.0;36.0;5411.0;95.0;38.0;477.0;95.0;36.0;1031.0;99.0;36.0;3414.0;95.0;39.0;946.0;75.0;39.0;323.0;38.0;117.0;37.0;369.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-21 09:19:30"
"2024-03-21";"C";"7-8 AM";46900.0;95200.0;42120.0;73.0;53868.0;54782.0;1131.0;2119.0;1794.0;1824.0;170.0;89.0;36.0;4720.0;96.0;39.0;625.0;91.0;37.0;900.0;98.85;38.0;3638.0;96.0;38.0;858.0;85.0;39.0;130.0;37.0;90.0;37.0;205.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-22 09:33:41"
"2024-03-22";"C";"7-8 AM";56100.0;88100.0;39100.0;75.0;50277.0;50163.0;2380.0;1000.0;1672.0;1672.0;300.0;93.0;37.0;4925.0;95.0;39.0;448.0;91.0;35.0;960.0;98.0;39.0;3337.0;95.0;39.0;975.0;86.0;39.0;65.0;37.0;50.0;37.0;295.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-23 09:14:28"
"2024-03-23";"C";"7-8 AM";60100.0;67000.0;30000.0;75.0;35000.0;32000.0;1344.0;2036.0;1330.0;1216.0;130.0;93.0;36.0;2950.0;97.0;39.0;620.0;97.0;37.0;400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-24 09:42:20"
"2024-03-23";"C";"7-8 AM";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;400.0;95.0;38.0;2415.0;99.0;36.0;1025.0;87.0;39.0;250.0;37.0;55.0;37.0;85.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-24 09:44:10"
"2024-03-24";"C";"7-8 AM";39200.0;97500.0;43500.0;72.0;56933.0;54087.0;2400.0;1695.0;1900.0;1805.0;190.0;93.0;38.0;4925.0;97.0;39.0;617.0;93.0;39.0;997.0;99.0;37.0;3230.0;97.0;40.0;1106.0;82.0;39.0;135.0;39.0;65.0;38.0;175.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-25 09:24:04"
"2024-03-25";"C";"7-8 AM";3900.0;75000.0;33600.0;72.0;40992.0;44408.0;2795.0;1625.0;1368.0;1482.0;10.0;0.0;0.0;3860.0;96.0;39.0;0.0;0.0;0.0;825.0;98.0;37.0;3115.0;96.0;39.0;836.0;84.0;39.0;0.0;0.0;0.0;0.0;190.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-26 09:32:32"
"2024-03-26";"C";"7-8 AM";18100.0;71000.0;31730.0;73.0;42140.0;38724.0;1650.0;1600.0;1404.0;1283.0;280.0;94.0;37.0;3630.0;96.0;39.0;440.0;87.0;36.0;635.0;98.0;37.0;2140.0;95.0;38.0;825.0;85.0;39.0;125.0;37.0;40.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-27 09:32:34"
"2024-03-27";"C";"7-8 AM";29800.0;83000.0;37500.0;73.0;49030.0;45610.0;2644.0;1971.0;1634.0;1520.0;225.0;93.0;37.0;3565.0;97.0;39.0;735.0;92.0;37.0;915.0;99.0;38.0;2944.0;96.0;39.0;760.0;92.0;40.0;50.0;39.0;40.0;38.0;106.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-28 09:33:10"
"2024-03-28";"C";"7-8 AM";29600.0;91500.0;41100.0;73.0;57443.0;46637.0;2149.0;1881.0;1919.0;1558.0;180.0;93.0;37.0;4956.0;97.0;39.0;880.0;95.0;38.0;737.0;99.0;38.0;2695.0;96.0;39.0;803.0;87.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-29 09:06:43"
"2024-03-29";"C";"7-8 AM";45700.0;69000.0;30600.0;77.0;43359.0;35291.0;2445.0;2040.0;1444.0;1178.0;180.0;92.0;37.0;5125.0;97.0;39.0;740.0;97.0;36.0;640.0;99.0;38.0;640.0;96.0;40.0;930.0;85.0;39.0;70.0;39.0;60.0;38.0;280.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-30 09:31:08"
"2024-03-30";"C";"7-8 AM";52500.0;52500.0;23860.0;77.0;30692.0;28988.0;1246.0;969.0;1026.0;969.0;42.0;93.11;40.0;2808.0;95.71;38.0;247.0;92.75;37.0;360.0;99.27;37.0;1853.0;96.49;39.0;544.0;85.11;40.0;97.0;38.0;59.0;39.0;190.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-03-31 09:41:42"
"2024-03-31";"A";"9-10 AM";45900.0;94400.0;42180.0;78.0;54147.0;52343.0;2170.0;1990.0;1824.0;1763.0;195.0;96.71;39.0;4630.0;95.66;39.0;715.0;95.29;39.0;577.0;98.77;39.0;3204.0;95.76;40.0;787.0;88.55;40.0;90.0;38.0;45.0;37.0;242.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-01 10:40:08"
"2024-04-01";"A";"8-9 AM";50600.0;92900.0;42200.0;78.0;52175.0;53425.0;2200.0;2025.0;1744.0;1786.0;195.0;94.39;37.0;4428.0;95.32;39.0;337.0;95.41;37.0;595.0;99.37;39.0;3410.0;94.98;39.0;853.0;88.55;39.0;137.0;38.0;62.0;39.0;386.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-02 10:56:17"
"2024-04-02";"A";"8-9 AM";46600.0;92400.0;41700.0;77.0;52777.0;52323.0;2080.0;1625.0;1748.0;1763.0;380.0;96.93;39.0;4720.0;97.23;39.0;420.0;91.58;38.0;353.0;99.22;39.0;3677.0;94.64;39.0;833.0;84.82;39.0;115.0;28.0;140.0;29.0;408.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-03 10:34:32"
"2024-04-03";"A";"8-9 AM";49200.0;91400.0;41530.0;77.0;50350.0;53300.0;2190.0;2100.0;1687.0;1786.0;230.0;98.3;38.0;4670.0;96.21;39.0;445.0;94.48;38.0;420.0;98.88;39.0;3610.0;94.11;39.0;1025.0;93.29;39.0;100.0;29.0;65.0;30.0;387.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-04 09:55:39"
"2024-04-04";"A";"8-9 AM";47800.0;92400.0;42040.0;78.0;53516.0;51694.0;2090.0;2135.0;1786.0;1725.0;325.0;98.83;39.0;4657.0;96.31;40.0;445.0;97.7;38.0;449.0;98.95;41.0;3444.0;95.35;41.0;1260.0;85.32;41.0;100.0;38.0;71.0;35.0;401.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-05 09:27:38"
"2024-04-05";"A";"8-9 AM";41800.0;93300.0;42560.0;77.0;53840.0;52360.0;2225.0;2000.0;1797.0;1748.0;385.0;94.64;40.0;4510.0;94.33;41.0;405.0;95.92;40.0;660.0;98.53;40.0;3195.0;94.73;41.0;1095.0;86.04;41.0;130.0;38.0;85.0;98.89;220.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-06 09:44:33"
"2024-04-06";"A";"8-9 AM";37100.0;94300.0;43200.0;75.0;54439.0;52511.0;2348.0;2137.0;1828.0;1759.0;350.0;92.18;39.0;4480.0;94.04;40.0;415.0;97.7;39.0;787.0;98.86;40.0;3455.0;96.16;41.0;885.0;80.85;40.0;128.0;30.0;95.0;38.0;315.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-07 09:46:43"
"2024-04-07";"C";"7-8 AM";29500.0;92000.0;42130.0;76.0;53314.0;51046.0;2400.0;2215.0;1786.0;1710.0;435.0;89.16;39.0;5115.0;92.77;41.0;570.0;95.44;39.0;695.0;97.21;40.0;3742.0;92.86;41.0;788.0;89.44;41.0;102.0;38.0;75.0;37.0;213.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-08 09:13:44"
"2024-04-08";"C";"7-8 AM";16100.0;93200.0;42150.0;73.0;53046.0;52144.0;2400.0;2150.0;1786.0;1756.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-09 09:34:10"
"2024-04-09";"C";"7-8 AM";0.0;87100.0;0.0;0.0;50042.0;49018.0;2300.0;2250.0;1672.0;1638.0;325.0;88.25;39.0;4600.0;94.9;40.0;625.0;91.77;39.0;520.0;97.08;40.0;3560.0;95.11;41.0;864.0;90.0;40.0;135.0;38.0;198.0;38.0;316.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-10 09:56:12"
"2024-04-09";"C";"7-8 AM";8900.0;0.0;40050.0;73.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-10 10:07:34"
"2024-04-10";"C";"7-8 AM";11200.0;71700.0;33070.0;75.0;38827.0;43053.0;2250.0;2300.0;1293.0;1433.0;70.0;83.5;40.0;4150.0;95.3;40.0;595.0;91.16;39.0;896.0;98.84;40.0;3391.0;95.69;40.0;697.0;88.71;41.0;39.0;38.0;70.0;38.0;398.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-11 10:11:15"
"2024-04-11";"C";"7-8 AM";8300.0;71000.0;33070.0;76.0;39306.0;42774.0;2025.0;2200.0;1292.0;1406.0;0.0;0.0;0.0;3795.0;94.62;40.0;365.0;96.49;39.0;865.0;98.93;40.0;3068.0;95.65;41.0;810.0;88.48;41.0;85.0;38.0;0.0;0.0;185.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-12 10:11:09"
"2024-04-12";"C";"7-8 AM";26000.0;58400.0;28040.0;74.0;36612.0;35408.0;1365.0;1950.0;1064.0;1155.0;140.0;93.52;39.0;2720.0;95.97;41.0;365.0;95.78;40.0;410.0;98.17;41.0;3006.0;95.81;42.0;685.0;94.14;41.0;80.0;40.0;110.0;39.0;36.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-13 10:52:25"
"2024-04-13";"C";"7-8 AM";19900.0;74800.0;35620.0;73.0;40089.0;47081.0;2045.0;2700.0;1307.0;1535.0;235.0;93.41;40.0;3535.0;95.89;41.0;290.0;90.84;41.0;848.0;98.64;41.0;3226.0;96.73;42.0;1040.0;90.89;41.0;0.0;0.0;0.0;0.0;121.0;99.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-14 10:35:23"
"2024-04-14";"C";"7-8 AM";15800.0;74500.0;37000.0;72.0;35266.0;52314.0;2128.0;2617.0;1140.0;1691.0;290.0;93.1;42.0;3065.0;96.47;42.0;465.0;92.87;41.0;752.0;99.05;42.0;3449.0;96.83;42.0;807.0;83.46;41.0;91.0;39.0;362.0;39.0;403.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-15 09:47:31"
"2024-04-15";"C";"7-8 AM";600.0;72700.0;36350.0;73.0;38026.0;48364.0;2275.0;2470.0;1216.0;1547.0;205.0;92.81;41.0;3190.0;97.44;42.0;465.0;98.4;40.0;357.0;98.86;42.0;3308.0;95.88;42.0;855.0;90.85;41.0;60.0;38.0;150.0;39.0;205.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-16 09:45:25"
"2024-04-16";"C";"7-8 AM";600.0;44800.0;23383.0;72.5;22753.0;30897.0;1570.0;3500.0;1570.0;3500.0;275.0;89.86;40.0;2490.0;95.64;41.0;290.0;96.75;41.0;543.0;98.24;41.0;2999.0;96.43;41.0;762.0;87.94;41.0;0.0;0.0;11.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-04-17 11:13:37"
"2024-11-07";"A";"8-9 AM";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-11-19 16:56:35"
